match_type,scenario,agent,agent_mode,opponent,opponent_mode,family,agent_first,runs,advantage,concealing,score
panel,Amsterdam,NoamNegReverse,reverse,HybridNegotiator,hybrid time + utility,hybrid,second,2,0.7773972602739725,1.0,1.7773972602739725
panel,Amsterdam,NoamNegReverse,reverse,RandomNegotiator,random rational offers,baseline,first,2,0.8866171003717471,0.5,1.3866171003717471
panel,Amsterdam,NoamNegReverse,reverse,RandomNegotiator,random rational offers,baseline,second,2,0.946917808219178,1.0,1.9469178082191783
panel,Amsterdam,NoamNegReverse,reverse,FirstOfferOrientedTBNegotiator,anchors on first offer,oriented,first,2,0.7100371747211895,1.0,1.7100371747211895
panel,Amsterdam,NoamNegReverse,reverse,FirstOfferOrientedTBNegotiator,anchors on first offer,oriented,second,2,0.6198630136986301,1.0,1.61986301369863
panel,Amsterdam,NoamNegReverse,reverse,LastOfferOrientedTBNegotiator,follows last offer,oriented,first,2,0.7100371747211895,1.0,1.7100371747211895
panel,Amsterdam,NoamNegReverse,reverse,LastOfferOrientedTBNegotiator,follows last offer,oriented,second,2,0.6198630136986301,1.0,1.61986301369863
panel,Amsterdam,NoamNegReverse,reverse,BestOfferOrientedTBNegotiator,tracks best offer seen,oriented,first,2,0.7100371747211895,1.0,1.7100371747211895
panel,Amsterdam,NoamNegReverse,reverse,BestOfferOrientedTBNegotiator,tracks best offer seen,oriented,second,2,0.6198630136986301,1.0,1.61986301369863
panel,Camera,NoamNeg,gradient,SimpleNegotiator,reverse-ufun + time concede,example,first,2,0.5977108230937552,0.6211908044706633,1.2189016275644184
panel,Camera,NoamNeg,gradient,SimpleNegotiator,reverse-ufun + time concede,example,second,2,0.5743564108972757,0.6211094122702909,1.1954658231675666
panel,Camera,NoamNeg,gradient,BOANeg,BOA: time offer + Smith + ACNext,example,first,2,0.6204342703248611,0.4803462588424717,1.100780529167333
panel,Camera,NoamNeg,gradient,BOANeg,BOA: time offer + Smith + ACNext,example,second,2,0.6653336665833542,0.48750533063109236,1.1528389972144466
panel,Camera,NoamNeg,gradient,MAPNeg,"MAP: same stack, acceptance_first",example,first,2,0.6204342703248611,0.4780822237058985,1.0985164940307595
panel,Camera,NoamNeg,gradient,MAPNeg,"MAP: same stack, acceptance_first",example,second,2,0.6653336665833542,0.4943984897483419,1.159732156331696
panel,Camera,NoamNeg,gradient,BoulwareTBNegotiator,slow concession (Boulware),time-based,first,2,0.6204342703248611,1.0,1.620434270324861
panel,Camera,NoamNeg,gradient,BoulwareTBNegotiator,slow concession (Boulware),time-based,second,2,0.6653336665833542,1.0,1.6653336665833542
panel,Camera,NoamNeg,gradient,ConcederTBNegotiator,fast concession,time-based,first,2,0.570526847332099,1.0,1.570526847332099
panel,Camera,NoamNeg,gradient,ConcederTBNegotiator,fast concession,time-based,second,2,0.6102224443889028,1.0,1.6102224443889028
panel,Camera,NoamNeg,gradient,LinearTBNegotiator,linear time concession,time-based,first,2,0.8643326039387308,1.0,1.8643326039387307
panel,Camera,NoamNeg,gradient,LinearTBNegotiator,linear time concession,time-based,second,2,0.5606098475381156,1.0,1.5606098475381156
panel,Camera,NoamNeg,gradient,ToughNegotiator,"hard line, slow give",time-based,first,2,0.26931493014644,1.0,1.26931493014644
panel,Camera,NoamNeg,gradient,ToughNegotiator,"hard line, slow give",time-based,second,2,0.4558860284928768,1.0,1.4558860284928767
panel,Camera,NoamNeg,gradient,MiCRONegotiator,MiCRO (Genius-style),genius-style,first,2,0.5668237670425853,1.0,1.5668237670425853
panel,Camera,NoamNeg,gradient,MiCRONegotiator,MiCRO (Genius-style),genius-style,second,2,0.5914771307173208,1.0,1.5914771307173208
panel,Camera,NoamNeg,gradient,TimeBasedNegotiator,generic time-based,time-based,first,2,0.6204342703248611,1.0,1.620434270324861
panel,Camera,NoamNeg,gradient,TimeBasedNegotiator,generic time-based,time-based,second,2,0.6653336665833542,1.0,1.6653336665833542
panel,Camera,NoamNeg,gradient,AspirationNegotiator,aspiration-based,time-based,first,2,0.6805251641137855,1.0,1.6805251641137855
panel,Camera,NoamNeg,gradient,AspirationNegotiator,aspiration-based,time-based,second,2,0.6653336665833542,1.0,1.6653336665833542
panel,Camera,NoamNeg,gradient,HybridNegotiator,hybrid time + utility,hybrid,first,2,0.8230095943443865,1.0,1.8230095943443865
panel,Camera,NoamNeg,gradient,HybridNegotiator,hybrid time + utility,hybrid,second,2,0.6125968507873032,1.0,1.6125968507873032
panel,Camera,NoamNeg,gradient,RandomNegotiator,random rational offers,baseline,first,2,0.27571115973741794,1.0,1.275711159737418
panel,Camera,NoamNeg,gradient,RandomNegotiator,random rational offers,baseline,second,2,0.37503124218945266,1.0,1.3750312421894526
panel,Camera,NoamNeg,gradient,FirstOfferOrientedTBNegotiator,anchors on first offer,oriented,first,2,0.6204342703248611,1.0,1.620434270324861
panel,Camera,NoamNeg,gradient,FirstOfferOrientedTBNegotiator,anchors on first offer,oriented,second,2,0.6653336665833542,1.0,1.6653336665833542
panel,Camera,NoamNeg,gradient,LastOfferOrientedTBNegotiator,follows last offer,oriented,first,2,0.6222858104696178,1.0,1.6222858104696178
panel,Camera,NoamNeg,gradient,LastOfferOrientedTBNegotiator,follows last offer,oriented,second,2,0.6653336665833542,1.0,1.6653336665833542
panel,Camera,NoamNeg,gradient,BestOfferOrientedTBNegotiator,tracks best offer seen,oriented,first,2,0.6204342703248611,1.0,1.620434270324861
panel,Camera,NoamNeg,gradient,BestOfferOrientedTBNegotiator,tracks best offer seen,oriented,second,2,0.6653336665833542,1.0,1.6653336665833542
panel,Camera,NoamNegFull,full,SimpleNegotiator,reverse-ufun + time concede,example,first,2,0.6241373506143746,0.6192829402465182,1.2434202908608927
panel,Camera,NoamNegFull,full,SimpleNegotiator,reverse-ufun + time concede,example,second,2,0.5606098475381156,0.6242744545993482,1.1848843021374638
panel,Camera,NoamNegFull,full,BOANeg,BOA: time offer + Smith + ACNext,example,first,2,0.6936542669584245,0.5356976747761328,1.2293519417345573
panel,Camera,NoamNegFull,full,BOANeg,BOA: time offer + Smith + ACNext,example,second,2,0.6653336665833542,0.5125767285899918,1.177910395173346
panel,Camera,NoamNegFull,full,MAPNeg,"MAP: same stack, acceptance_first",example,first,2,0.6204342703248611,0.5298638697332457,1.1502981400581067
panel,Camera,NoamNegFull,full,MAPNeg,"MAP: same stack, acceptance_first",example,second,2,0.6653336665833542,0.5057018471040587,1.171035513687413
panel,Camera,NoamNegFull,full,BoulwareTBNegotiator,slow concession (Boulware),time-based,first,2,0.7010604275374516,1.0,1.7010604275374517
panel,Camera,NoamNegFull,full,BoulwareTBNegotiator,slow concession (Boulware),time-based,second,2,0.6653336665833542,1.0,1.6653336665833542
panel,Camera,NoamNegFull,full,ConcederTBNegotiator,fast concession,time-based,first,2,0.8845312236997138,1.0,1.8845312236997138
panel,Camera,NoamNegFull,full,ConcederTBNegotiator,fast concession,time-based,second,2,0.572356910772307,1.0,1.572356910772307
panel,Camera,NoamNegFull,full,LinearTBNegotiator,linear time concession,time-based,first,2,0.6241373506143746,1.0,1.6241373506143746
panel,Camera,NoamNegFull,full,LinearTBNegotiator,linear time concession,time-based,second,2,0.522369407648088,1.0,1.522369407648088
